YSAMP_N,WATER,SITE_N,DATE_SET,DATE_COL,TIME_START,TIME_END,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,EFFORT,EFFORT_UNIT,GEAR,GEAR_CODE,GEAR_CODE2,NUMBER_ANGLERS,ANGLER_NAMES,ANGLER_LOC,ANGLER_HOURS,ANGLER_TRIPS,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,SHB_N,REACH_LENGTH_M,PROJECT,COMMENTS
MWT.FBL.2005.019,FBL,MWT.FBL.019,7/11/2005 0:00,7/13/2005,1/0/1900 11:38,1/0/1900 9:35,U,194,7,2005,19,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.020,FBL,MWT.FBL.020,7/11/2005 0:00,7/13/2005,1/0/1900 11:41,1/0/1900 9:39,U,194,7,2005,20,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.021,FBL,MWT.FBL.021,7/11/2005 0:00,7/13/2005,1/0/1900 11:54,1/0/1900 9:42,U,194,7,2005,21,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.022,FBL,MWT.FBL.022,7/11/2005 0:00,7/13/2005,1/0/1900 11:54,1/0/1900 9:46,U,194,7,2005,22,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.023,FBL,MWT.FBL.023,7/11/2005 0:00,7/13/2005,1/0/1900 11:59,1/0/1900 9:50,U,194,7,2005,23,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.024,FBL,MWT.FBL.024,7/11/2005 0:00,7/13/2005,1/0/1900 11:54,1/0/1900 9:52,U,194,7,2005,24,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.025,FBL,MWT.FBL.025,7/11/2005 0:00,7/13/2005,1/0/1900 12:03,1/0/1900 9:55,U,194,7,2005,25,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.026,FBL,MWT.FBL.026,7/11/2005 0:00,7/13/2005,1/0/1900 12:04,1/0/1900 9:58,U,194,7,2005,26,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.027,FBL,MWT.FBL.027,7/11/2005 0:00,7/13/2005,1/0/1900 12:05,1/0/1900 10:05,U,194,7,2005,27,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.028,FBL,MWT.FBL.028,7/11/2005 0:00,7/13/2005,1/0/1900 12:12,1/0/1900 10:10,U,194,7,2005,28,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.029,FBL,MWT.FBL.029,7/11/2005 0:00,7/13/2005,1/0/1900 12:16,1/0/1900 10:15,U,194,7,2005,29,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.030,FBL,MWT.FBL.030,7/11/2005 0:00,7/13/2005,1/0/1900 12:21,1/0/1900 10:22,U,194,7,2005,30,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.031,FBL,MWT.FBL.031,7/11/2005 0:00,7/13/2005,1/0/1900 12:33,1/0/1900 10:30,U,194,7,2005,31,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.032,FBL,MWT.FBL.032,7/11/2005 0:00,7/13/2005,1/0/1900 12:33,1/0/1900 10:31,U,194,7,2005,32,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2005.033,FBL,MWT.FBL.033,7/11/2005 0:00,7/13/2005,1/0/1900 12:33,1/0/1900 10:32,U,194,7,2005,33,2,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.FBL.2008.001,FBL,GLN.FBL.001,7/29/2008 0:00,7/30/2008,1/0/1900 11:23,1/0/1900 14:52,U,211,7,2008,1,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.002,FBL,GLN.FBL.002,7/29/2008 0:00,7/30/2008,1/0/1900 11:28,1/0/1900 12:31,U,211,7,2008,2,1,NIGHTS,MWT,RMT,KJJ,"JAC""",BY BIG ROCKS,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.003,FBL,GLN.FBL.004,7/29/2008 0:00,7/30/2008,1/0/1900 11:30,1/0/1900 12:40,U,211,7,2008,3,1,NIGHTS,MWT,RMT,KJJ,"JAC""",JUST BEFORE ROCK LEDGE,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.004,FBL,GLN.FBL.005,7/29/2008 0:00,7/30/2008,1/0/1900 11:35,1/0/1900 12:46,U,211,7,2008,4,1,NIGHTS,MWT,RMT,KJJ,"JAC""",JUST BEFORE BIG TREE,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.005,FBL,GLN.FBL.006,7/29/2008 0:00,7/30/2008,1/0/1900 11:36,1/0/1900 12:52,U,211,7,2008,5,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.006,FBL,GLN.FBL.009,7/29/2008 0:00,7/30/2008,1/0/1900 11:41,1/0/1900 13:00,U,211,7,2008,6,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.007,FBL,GLN.FBL.011,7/29/2008 0:00,7/30/2008,1/0/1900 11:45,1/0/1900 13:17,U,211,7,2008,7,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.008,FBL,GLN.FBL.012,7/29/2008 0:00,7/30/2008,1/0/1900 11:47,1/0/1900 13:22,U,211,7,2008,8,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.009,FBL,GLN.FBL.013,7/29/2008 0:00,7/30/2008,1/0/1900 11:50,1/0/1900 13:27,U,211,7,2008,9,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.010,FBL,GLN.FBL.014,7/29/2008 0:00,7/30/2008,1/0/1900 11:53,1/0/1900 13:32,U,211,7,2008,10,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.011,FBL,GLN.FBL.017,7/29/2008 0:00,7/30/2008,1/0/1900 11:57,1/0/1900 13:39,U,211,7,2008,11,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.012,FBL,GLN.FBL.018,7/29/2008 0:00,7/30/2008,1/0/1900 12:00,1/0/1900 13:50,U,211,7,2008,12,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.013,FBL,GLN.FBL.021,7/29/2008 0:00,7/30/2008,1/0/1900 12:05,1/0/1900 14:03,U,211,7,2008,13,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.014,FBL,GLN.FBL.023,7/29/2008 0:00,7/30/2008,1/0/1900 12:08,1/0/1900 14:08,U,211,7,2008,14,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.015,FBL,GLN.FBL.024,7/29/2008 0:00,7/30/2008,1/0/1900 12:13,1/0/1900 14:12,U,211,7,2008,15,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.016,FBL,GLN.FBL.025,7/29/2008 0:00,7/30/2008,1/0/1900 12:15,1/0/1900 14:18,U,211,7,2008,16,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.017,FBL,GLN.FBL.026,7/29/2008 0:00,7/30/2008,1/0/1900 12:20,1/0/1900 14:24,U,211,7,2008,17,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.018,FBL,GLN.FBL.027,7/29/2008 0:00,7/30/2008,1/0/1900 12:22,1/0/1900 14:29,U,211,7,2008,18,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.019,FBL,GLN.FBL.028,7/29/2008 0:00,7/30/2008,1/0/1900 12:25,1/0/1900 14:31,U,211,7,2008,19,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2008.020,FBL,GLN.FBL.033,7/29/2008 0:00,7/30/2008,1/0/1900 12:36,1/0/1900 14:47,U,211,7,2008,20,1,NIGHTS,MWT,RMT,KJJ,"JAC""",,,,,,,,22,,,,,,,"""DCJ",,,,JMR
MWT.FBL.2012.001,FBL,MWT.FBL.027,7/31/2012 0:00,8/1/2012,1/0/1900 17:32,1/0/1900 8:26,U,214,8,2012,1,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.002,FBL,MWT.FBL.028,7/31/2012 0:00,8/1/2012,1/0/1900 17:35,1/0/1900 8:38,U,214,8,2012,2,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.003,FBL,MWT.FBL.033,7/31/2012 0:00,8/1/2012,1/0/1900 17:50,1/0/1900 8:53,U,214,8,2012,3,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.004,FBL,MWT.FBL.001,7/31/2012 0:00,8/1/2012,1/0/1900 17:53,1/0/1900 9:01,U,214,8,2012,4,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.005,FBL,MWT.FBL.002,7/31/2012 0:00,8/1/2012,1/0/1900 17:56,1/0/1900 9:10,U,214,8,2012,5,1,NIGHTS,MWT,RMT,BY BIG ROCKS,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.006,FBL,MWT.FBL.004,7/31/2012 0:00,8/1/2012,1/0/1900 18:01,1/0/1900 9:23,U,214,8,2012,6,1,NIGHTS,MWT,RMT,JUST BEFORE ROCK FACE,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.007,FBL,MWT.FBL.005,7/31/2012 0:00,8/1/2012,1/0/1900 18:04,1/0/1900 9:34,U,214,8,2012,7,1,NIGHTS,MWT,RMT,BY BIG TREE SNAG,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.008,FBL,MWT.FBL.006,7/31/2012 0:00,8/1/2012,1/0/1900 18:07,1/0/1900 9:40,U,214,8,2012,8,1,NIGHTS,MWT,RMT,BY BIG RED ROCK,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.009,FBL,MWT.FBL.009,7/31/2012 0:00,8/1/2012,1/0/1900 18:14,1/0/1900 9:57,U,214,8,2012,9,1,NIGHTS,MWT,RMT,BY DAN'S BRUSH PILE,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.010,FBL,MWT.FBL.011,7/31/2012 0:00,8/1/2012,1/0/1900 18:20,1/0/1900 10:11,U,214,8,2012,10,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.011,FBL,MWT.FBL.012,7/31/2012 0:00,8/1/2012,1/0/1900 18:26,1/0/1900 10:14,U,214,8,2012,11,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.012,FBL,MWT.FBL.013,7/31/2012 0:00,8/1/2012,1/0/1900 18:31,1/0/1900 10:30,U,214,8,2012,12,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.013,FBL,MWT.FBL.014,7/31/2012 0:00,8/1/2012,1/0/1900 18:39,1/0/1900 10:37,U,214,8,2012,13,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.014,FBL,MWT.FBL.017,7/31/2012 0:00,8/1/2012,1/0/1900 18:48,1/0/1900 10:47,U,214,8,2012,14,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.015,FBL,MWT.FBL.018,7/31/2012 0:00,8/1/2012,1/0/1900 18:50,1/0/1900 10:59,U,214,8,2012,15,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.016,FBL,MWT.FBL.021,7/31/2012 0:00,8/1/2012,1/0/1900 18:57,1/0/1900 11:09,U,214,8,2012,16,1,NIGHTS,MWT,RMT,UNDER THE GNARLY MAPLE,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.017,FBL,MWT.FBL.023,7/31/2012 0:00,8/1/2012,1/0/1900 19:02,1/0/1900 11:20,U,214,8,2012,17,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.018,FBL,MWT.FBL.024,7/31/2012 0:00,8/1/2012,1/0/1900 19:04,1/0/1900 11:35,U,214,8,2012,18,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.019,FBL,MWT.FBL.025,7/31/2012 0:00,8/1/2012,1/0/1900 19:07,1/0/1900 11:47,U,214,8,2012,19,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.FBL.2012.020,FBL,MWT.FBL.026,7/31/2012 0:00,8/1/2012,1/0/1900 19:11,1/0/1900 11:54,U,214,8,2012,20,1,NIGHTS,MWT,RMT,,,,,,,,,,22.5,,,,,,,"""KJJ",,,,"NTD"""
MWT.HAL.2008.001,HAL,MWT.HAL.001,7/28/2008 0:00,7/29/2008,1/0/1900 12:45,1/0/1900 9:22,U,210,7,2008,1,1,NIGHTS,MWT,RMT,,,,,,,,,,20,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.002,HAL,MWT.HAL.002,7/28/2008 0:00,7/29/2008,1/0/1900 12:53,1/0/1900 9:47,U,210,7,2008,2,1,NIGHTS,MWT,RMT,,,,,,,,,,20,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.003,HAL,MWT.HAL.003,7/28/2008 0:00,7/29/2008,1/0/1900 12:59,1/0/1900 10:04,U,210,7,2008,3,1,NIGHTS,MWT,RMT,,,,,,,,,,20,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.004,HAL,MWT.HAL.004,7/28/2008 0:00,7/29/2008,1/0/1900 13:04,1/0/1900 10:24,U,210,7,2008,4,1,NIGHTS,MWT,RMT,,,,,,,,,,20.5,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.005,HAL,MWT.HAL.005,7/28/2008 0:00,7/29/2008,1/0/1900 13:10,1/0/1900 10:32,U,210,7,2008,5,1,NIGHTS,MWT,RMT,,,,,,,,,,20.5,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.006,HAL,MWT.HAL.006,7/28/2008 0:00,7/29/2008,1/0/1900 13:19,1/0/1900 10:45,U,210,7,2008,6,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.007,HAL,MWT.HAL.007,7/28/2008 0:00,7/29/2008,1/0/1900 13:24,1/0/1900 10:57,U,210,7,2008,7,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.008,HAL,MWT.HAL.008,7/28/2008 0:00,7/29/2008,1/0/1900 13:33,1/0/1900 11:06,U,210,7,2008,8,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.009,HAL,MWT.HAL.009,7/28/2008 0:00,7/29/2008,1/0/1900 13:38,1/0/1900 11:17,U,210,7,2008,9,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.010,HAL,MWT.HAL.010,7/28/2008 0:00,7/29/2008,1/0/1900 13:47,1/0/1900 11:24,U,210,7,2008,10,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.011,HAL,MWT.HAL.011,7/28/2008 0:00,7/29/2008,1/0/1900 13:52,1/0/1900 11:30,U,210,7,2008,11,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.012,HAL,MWT.HAL.012,7/28/2008 0:00,7/29/2008,1/0/1900 13:59,1/0/1900 11:35,U,210,7,2008,12,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.013,HAL,MWT.HAL.013,7/28/2008 0:00,7/29/2008,1/0/1900 14:09,1/0/1900 11:47,U,210,7,2008,13,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.014,HAL,MWT.HAL.014,7/28/2008 0:00,7/29/2008,1/0/1900 14:16,1/0/1900 11:59,U,210,7,2008,14,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.015,HAL,MWT.HAL.015,7/28/2008 0:00,7/29/2008,1/0/1900 14:32,1/0/1900 12:24,U,210,7,2008,15,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.016,HAL,MWT.HAL.016,7/28/2008 0:00,7/29/2008,1/0/1900 14:38,1/0/1900 12:33,U,210,7,2008,16,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.017,HAL,MWT.HAL.017,7/28/2008 0:00,7/29/2008,1/0/1900 14:45,1/0/1900 12:44,U,210,7,2008,17,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.018,HAL,MWT.HAL.018,7/28/2008 0:00,7/29/2008,1/0/1900 14:51,1/0/1900 13:01,U,210,7,2008,18,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.019,HAL,MWT.HAL.019,7/28/2008 0:00,7/29/2008,1/0/1900 14:57,1/0/1900 13:20,U,210,7,2008,19,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.020,HAL,MWT.HAL.020,7/28/2008 0:00,7/29/2008,1/0/1900 15:05,1/0/1900 13:30,U,210,7,2008,20,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.HAL.2008.021,HAL,MWT.HAL.021,7/28/2008 0:00,7/29/2008,1/0/1900 14:20,1/0/1900 12:07,U,210,7,2008,21,1,NIGHTS,MWT,RMT,,,,,,,,,,21,,,,,,,"""KJJ",,,,"JAC"""
MWT.LML.2000.001,LML,MWT.LML.001,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,1,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.002,LML,MWT.LML.002,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,2,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.003,LML,MWT.LML.003,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,3,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.004,LML,MWT.LML.004,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,4,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.005,LML,MWT.LML.005,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,5,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.006,LML,MWT.LML.006,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,6,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.007,LML,MWT.LML.007,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,7,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.008,LML,MWT.LML.008,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,8,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.009,LML,MWT.LML.009,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,9,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.010,LML,MWT.LML.010,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,10,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.011,LML,MWT.LML.011,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,11,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.012,LML,MWT.LML.012,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,12,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.013,LML,MWT.LML.013,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,13,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.014,LML,MWT.LML.014,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,14,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.015,LML,MWT.LML.015,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,15,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.016,LML,MWT.LML.016,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,16,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.017,LML,MWT.LML.017,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,17,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.018,LML,MWT.LML.018,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,18,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.019,LML,MWT.LML.019,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,19,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.020,LML,MWT.LML.020,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,20,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.021,LML,MWT.LML.021,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,21,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.022,LML,MWT.LML.022,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,22,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.023,LML,MWT.LML.023,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,23,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.024,LML,MWT.LML.024,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,24,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.025,LML,MWT.LML.025,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,25,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.026,LML,MWT.LML.026,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,26,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.027,LML,MWT.LML.027,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,27,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.028,LML,MWT.LML.028,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,28,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.029,LML,MWT.LML.029,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,29,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.030,LML,MWT.LML.030,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,30,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.031,LML,MWT.LML.031,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,31,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.032,LML,MWT.LML.032,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,32,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.033,LML,MWT.LML.033,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,33,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.034,LML,MWT.LML.034,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,34,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.035,LML,MWT.LML.035,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,35,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.036,LML,MWT.LML.036,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,36,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.037,LML,MWT.LML.037,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,37,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.038,LML,MWT.LML.038,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,38,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.039,LML,MWT.LML.039,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,39,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.040,LML,MWT.LML.040,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,40,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
MWT.LML.2000.041,LML,MWT.LML.041,5/8/2000 0:00,5/11/2000,,,S,129,5,2000,41,3,NIGHTS,MWT,RPT,,,,,,,,,,,,,,,,,,,,,
