YSAMP_N,NEW_SAMP,MA_ID,WATER,SITE_N,,DATE_SET,DATE_COL,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,TIME_START,TIME_END,GEAR,GEAR_CODE,GEAR_CODE2,EFFORT,EFFORT_UNIT,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,NUMBER_ANGLER+AC:AGS,ANGLER_NAMES,ANGLER_HOURS,ANGLER_TRIPS,ANGLER_LOC,PROJECT,COMMENTS,SHB_N,REACH_LENGTH_M,PASS
MWT.ETL.2021.027,MWT.ETL.2021.039,SAMP 598,ETL,3,,7/1/2021,7/2/2021,SUMMER,NA,NA,2021,NA,15:30,15:02,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.011,MWT.LML.2021.001,SAMP 601,LML,OUTLET,,6/23/2021,6/25/2021,SUMMER,NA,NA,2021,NA,19:00,7:14,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.012,MWT.LML.2021.002,SAMP 602,LML,OUTLET,,6/23/2021,6/25/2021,SUMMER,NA,NA,2021,NA,19:00,7:21,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.013,MWT.LML.2021.003,SAMP 603,LML,OUTLET,,6/23/2021,6/25/2021,SUMMER,NA,NA,2021,NA,19:00,7:23,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.001,MWT.LML.2021.004,SAMP 604,LML,PICO,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,14:30,10:00,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.002,MWT.LML.2021.005,SAMP 605,LML,PICO,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,14:30,10:00,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.003,MWT.LML.2021.006,SAMP 606,LML,PICO,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,14:30,10:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.004,MWT.LML.2021.007,SAMP 607,LML,PICO,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,14:30,10:00,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.005,MWT.LML.2021.008,SAMP 608,LML,OUTLET,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.006,MWT.LML.2021.009,SAMP 609,LML,OUTLET,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.007,MWT.LML.2021.010,SAMP 610,LML,MINNOW REEDS,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.008,MWT.LML.2021.011,SAMP 611,LML,MINNOW REEDS,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.009,MWT.LML.2021.012,SAMP 612,LML,MINNOW REEDS,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MPT,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
MWT.LML.2021.010,MWT.LML.2021.013,SAMP 613,LML,MINNOW REEDS,,6/22/2021,6/24/2021,SUMMER,NA,NA,2021,NA,15:30,15:30,MWT,MESH,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA
