YSAMP_N,FISH_N,Sample_ID,AIREY_N,GEN_N,ORDER,FAMILY,GENUS,SPECIES,TAXA,CODE,LENGTH,WEIGHT,OTOLITH.WEIGHT,SIA_PREPPED,X,FIN,BLOOD,GUT,HEAD,OTOLITH,MAXILLA,OPERCULAR,TISS_SAMP,DRY_W,GONAD,DISEASE,PIC,ARCH,ARCH_N,REMOVED,DEAD,MOLT_S,PANEL_N,COMMENTS.x,OLD_YSAMP_N,STATUS,TAG_CLAR,TAG_MIGR,TAG_FRAG,TAG_CLAR_SHRD,TAG_MIGR_SHRD,TAG_FRAG_SHRD,STK_N,ORIGIN,STR,YR_CL,AGE,AGE_TECH,AGED_BY,X.1,WATER,SITE_N,DATE_SET,DATE_COL,TIME_START,TIME_END,SEASON,DAY_N,MONTH,YEAR,DSAMP_N,EFFORT,EFFORT_UNIT,GEAR,GEAR_CODE,GEAR_CODE2,NET_N,NET_LEN,NET_HGT,TEMP_SAMP,CONDUCTIVITY,DEPTH,DEPTH_MAX,DEPTH_MIN,CL_COVER,DRIVER,CREW,NUMBER_ANGLERS,ANGLER_NAMES,ANGLER_HOURS,ANGLER_TRIPS,ANGLER_LOC,PROJECT,COMMENTS.y,SHB_N,REACH_LENGTH,COMMENTS.1,RUN,sample_weight_mg,N2_AMP,N_percent,d15N,CO2_AMP,C_percent,d13C,CO2_Area,d18OVPDB
MWT.COM.2021.015,CC.COM.081021.MWT.014,MA-21-C003,C003,,CYPRINIFORMES,LEUCISCIDAE,SEMOTILUS ,ATROMACULATUS ,CREEK CHUB,CC,169,50,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,1C,8/9/2021,8/10/2021,12:00,14:53,SUMMER,10,8,2021,3,26.88,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,1.072,"4,651",13.74,8.41,"2,309",45.8,-28.5,,NA
MWT.COM.2021.015,CC.COM.081021.MWT.013,MA-21-C004,C004,,CYPRINIFORMES,LEUCISCIDAE,SEMOTILUS ,ATROMACULATUS ,CREEK CHUB,CC,161,44,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,1C,8/9/2021,8/10/2021,12:00,14:53,SUMMER,10,8,2021,3,26.88,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,0.951,"4,250",14.14,8.66,"2,080",46.06,-28.58,,NA
MWT.COM.2021.014,NRD.COM.081021.MWT.001,MA-21-C005,C005,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,67,NA,,NA,,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,COM,1B,8/9/2021,8/10/2021,12:00,14:40,SUMMER,10,8,2021,2,26.67,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,0.959,"4,191",13.83,7.53,"2,096",46.21,-29.02,,NA
MWT.PRL.2021.125,ST.PRL.081221.MWT.001,MA-21-C006,C006,,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,67,NA,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,c009,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/11/2021,8/12/2021,13:00,17:10,SUMMER,12,8,2021,19,28.17,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MWT.PRL.2021.125,ST.PRL.081221.MWT.002,MA-21-C007,C007,,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,75,NA,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,C008,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/11/2021,8/12/2021,13:00,17:10,SUMMER,12,8,2021,19,28.17,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,0.986,"4,383",13.98,7.78,"2,170",46.38,-26.29,,NA
MWT.PRL.2021.125,ST.PRL.081221.MWT.003,MA-21-C008,C008,,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,89,7,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,C007,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/11/2021,8/12/2021,13:00,17:10,SUMMER,12,8,2021,19,28.17,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,0.951,"4,066",13.63,7.16,"1,976",43.95,-26.82,,NA
MWT.PRL.2021.125,ST.PRL.081221.MWT.004,MA-21-C009,C009,,SALMONIFORMES,SALMONIDAE,SALVELINUS,FONTINALIS,BROOK TROUT,ST,96,9,,NA,,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,C006,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,PRL,1A,8/11/2021,8/12/2021,13:00,17:10,SUMMER,12,8,2021,19,28.17,HOURS,MWT,MESH,,"MEA, DAW",,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,6,0.946,"4,141",13.78,6.86,"2,039",45.32,-26.34,,NA
MWT.HRM.2021.031,,MA-21-these numbers need to be checked against dissections,these numbers need to be checked against dissections,,CYPRINIFORMES,LEUCISCIDAE,CHROSOMUS,EOS,N. REDBELLY DACE,NRD,69,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,HRM_FOR,1,9/25/2021,9/26/2021,13:15,11:15,FALL,26,9,2021,3,22,HOURS,MWT,MMT,DFB,MEA,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEF.LML.2021.108,SMB.LML.092121.BEF.068,SMB.LML.092121.BEF.068,SMB.LML.092121.BEF.068,,,,,,SMALLMOUTH BASS,SMB,102,16,1.666,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.007,,9/21/2021,1/0/1900 22:44,1/0/1900 23:20,F,264,9,2021,7,1268,SECONDS,BEF,"NAF",,,,NA,NA,NA,17,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-13.61,53.842,-7.82
BEF.LML.2021.108,SMB.LML.092121.BEF.067,SMB.LML.092121.BEF.067,SMB.LML.092121.BEF.067,,,,,,SMALLMOUTH BASS,SMB,105,18,2.239,NA,NM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.007,,9/21/2021,1/0/1900 22:44,1/0/1900 23:20,F,264,9,2021,7,1268,SECONDS,BEF,"NAF",,,,NA,NA,NA,17,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-13.89,70.054,-8.63
BEF.LML.2021.108,SMB.LML.092121.BEF.069,SMB.LML.092121.BEF.069,SMB.LML.092121.BEF.069,,,,,,SMALLMOUTH BASS,SMB,106,16,2.095,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.007,,9/21/2021,1/0/1900 22:44,1/0/1900 23:20,F,264,9,2021,7,1268,SECONDS,BEF,"NAF",,,,NA,NA,NA,17,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-14.08,57.856,-8.54
BEF.LML.2021.108,SMB.LML.092121.BEF.064,SMB.LML.092121.BEF.064,SMB.LML.092121.BEF.064,,,,,,SMALLMOUTH BASS,SMB,120,25,2.778,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.007,,9/21/2021,1/0/1900 22:44,1/0/1900 23:20,F,264,9,2021,7,1268,SECONDS,BEF,"NAF",,,,NA,NA,NA,17,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-14.47,61.506,-8.68
BEF.LML.2021.111,SMB.LML.092221.BEF.005,SMB.LML.092221.BEF.005,SMB.LML.092221.BEF.005,,,,,,SMALLMOUTH BASS,SMB,157,59,6.304,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.010,,9/22/2021,1/0/1900 0:18,1/0/1900 0:54,F,265,9,2021,1,1005,SECONDS,BEF,"NAF",,,,NA,NA,NA,18,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-13.5,65.767,-8.12
BEF.LML.2021.112,SMB.LML.092221.BEF.006,SMB.LML.092221.BEF.006,SMB.LML.092221.BEF.006,,,,,,SMALLMOUTH BASS,SMB,176,83,7.981,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.011,,9/22/2021,1/0/1900 1:34,1/0/1900 1:56,F,265,9,2021,2,751,SECONDS,BEF,"NAF",,,,NA,NA,NA,18,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-11.89,60.446,-8.32
BEF.LML.2021.110,SMB.LML.092121.BEF.070,SMB.LML.092121.BEF.070,SMB.LML.092121.BEF.070,,,,,,SMALLMOUTH BASS,SMB,195,107,7.719,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.009,,9/21/2021,1/0/1900 23:41,1/0/1900 0:13,F,264,9,2021,9,1165,SECONDS,BEF,"NAF",,,,NA,NA,NA,18,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-13.71,66.125,-8.35
BEF.LML.2021.111,SMB.LML.092221.BEF.001,SMB.LML.092221.BEF.001,SMB.LML.092221.BEF.001,,,,,,SMALLMOUTH BASS,SMB,226,171,10.667,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.010,,9/22/2021,1/0/1900 0:18,1/0/1900 0:54,F,265,9,2021,1,1005,SECONDS,BEF,"NAF",,,,NA,NA,NA,18,NA,NA,NA,NA,,KJJ,"KJJ, TMD, EAB",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-11.69,60.262,-8.43
BEF.LML.2021.128,SMB.LML.092321.BEF.005,SMB.LML.092321.BEF.005,SMB.LML.092321.BEF.005,,,,,,SMALLMOUTH BASS,SMB,340,640,24.687,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.026,,9/23/2021,1/0/1900 2:00,1/0/1900 2:16,F,266,9,2021,3,550,SECONDS,BEF,"NAF",,,,NA,NA,NA,18,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-9.17,58.176,-7.97
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.008<a0>,LT.LML.050322.GLN.008<a0>,LT.LML.050322.GLN.008<a0>,,,,,,LAKE TROUT,LT,761,NA,35.434,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.16,62.024,-5.11
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,,,,,,LAKE TROUT,LT,497,NA,12.478,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.78,53.814,-5.26
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,,,,,,LAKE TROUT,LT,497,NA,12.478,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.61,63.378,-5.01
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,LT.LML.050322.GLN.005,,,,,,LAKE TROUT,LT,497,NA,12.478,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.78,59.693,-5.67
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.004,LT.LML.050322.GLN.004,LT.LML.050322.GLN.004,,,,,,LAKE TROUT,LT,549,NA,18.403,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.5,69.11,-5.32
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.002<a0>,LT.LML.050322.GLN.002<a0>,LT.LML.050322.GLN.002<a0>,,,,,,LAKE TROUT,LT,535,NA,15.803,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.68,60.79,-4.63
LML.2022.BEF.needsupdating,LT.LML.050322.GLN.001,LT.LML.050322.GLN.001,LT.LML.050322.GLN.001,,,,,,LAKE TROUT,LT,618,NA,24.323,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,,,5/22/2022,,,SPRING,NA,5,2022,NA,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,,,NA,NA,,NA,NA,,NA,-12.05,56.899,-5.73
BEF.LML.2021.115,SMB.LML.092221.BEF.007,SMB.007,,,,,,,SMALLMOUTH BASS,SMB,193,102,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.056,"5,052",14.42,7.49,"2,426",47.81,-25.32,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.008,SMB.008,,,,,,,SMALLMOUTH BASS,SMB,182,82,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.011,"4,860",14.53,6.76,"2,313",47.52,-20.11,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.010,SMB.010,,,,,,,SMALLMOUTH BASS,SMB,179,74,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.047,"4,946",14.25,7.33,"2,371",47.09,-24.61,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.016,SMB.016,,,,,,,SMALLMOUTH BASS,SMB,147,40,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.99,"4,312",13.2,6.83,"2,388",50.08,-25.09,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.017,SMB.017,,,,,,,SMALLMOUTH BASS,SMB,144,36,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.974,"4,605",14.37,6.27,"2,218",47.18,-23.89,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.018,SMB.018,,,,,,,SMALLMOUTH BASS,SMB,111,16,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.952,"4,560",14.5,6.41,"2,200",47.91,-24.88,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.027,SMB.027,,,,,,,SMALLMOUTH BASS,SMB,54,2,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.074,"5,021",14.1,6.76,"2,443",47.44,-21.01,,NA
BEF.LML.2021.115,SMB.LML.092221.BEF.028,SMB.028,,,,,,,SMALLMOUTH BASS,SMB,71,5,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.014,,9/22/2021,1/0/1900 19:43,1/0/1900 20:04,F,265,9,2021,5,574,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.009,"4,712",14.12,6.55,"2,336",48.07,-24.9,,NA
BEF.LML.2021.116,SMB.LML.092221.BEF.044,SMB.044,,,,,,,SMALLMOUTH BASS,SMB,48,2,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.015,,9/22/2021,1/0/1900 20:06,1/0/1900 20:18,F,265,9,2021,6,384,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.033,"4,593",13.44,6.1,"2,294",46.19,-23.2,,NA
BEF.LML.2021.119,SMB.LML.092221.BEF.054,SMB.054,,,,,,,SMALLMOUTH BASS,SMB,160,67,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.018,,9/22/2021,1/0/1900 21:18,1/0/1900 21:38,F,265,9,2021,9,557,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.969,"4,642",14.53,6.88,"2,211",47.44,-21.48,,NA
BEF.LML.2021.119,SMB.LML.092221.BEF.056,SMB.056,,,,,,,SMALLMOUTH BASS,SMB,86,8,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.018,,9/22/2021,1/0/1900 21:18,1/0/1900 21:38,F,265,9,2021,9,557,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.941,"4,420",14.24,6.51,"2,169",47.82,-25.29,,NA
BEF.LML.2021.119,SMB.LML.092221.BEF.057,SMB.057,,,,,,,SMALLMOUTH BASS,SMB,46,1,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.018,,9/22/2021,1/0/1900 21:18,1/0/1900 21:38,F,265,9,2021,9,557,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,0.996,"4,564",13.88,4.99,"2,309",48.26,-25.93,,NA
BEF.LML.2021.119,SMB.LML.092221.BEF.059,SMB.059,,,,,,,SMALLMOUTH BASS,SMB,96,12,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.018,,9/22/2021,1/0/1900 21:18,1/0/1900 21:38,F,265,9,2021,9,557,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.008,"4,602",13.83,6.6,"2,284",47.19,-25.34,,NA
BEF.LML.2021.119,SMB.LML.092221.BEF.060,SMB.060,,,,,,,SMALLMOUTH BASS,SMB,79,6,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,LML,BEF.LML.018,,9/22/2021,1/0/1900 21:18,1/0/1900 21:38,F,265,9,2021,9,557,SECONDS,BEF,"NAF",,,,NA,NA,NA,18.5,NA,NA,NA,NA,,KJJ,"EAB. KJJ, CSJ",NA,NA,NA,NA,NA,NA,,,8,1.003,"4,619",13.98,6.08,"2,264",47.05,-24.05,,NA
