ST,BT,RT,CLM,NP,CP,CRP,GS,CS,CC,WS,NRD,BM,BB,PS,RB,YP,LMB,SMB,RBS,BC,BS,MM,BND,BK,LT,SPL,KOK,LNS,LC,FF,PD,BG,WE,TM,YB,RWF,FHM,SS,LND,LLS,ESM,RS,BRM,LWF,CIS,TGT,AE,FSD,CCS,SAL,MCS,BDS,AW,Richness,Volume.m3.,Littoral.Area..ha.,Elevation..m.,Watershed,Quad,LONG,LAT,SO4_mgL,NO3_mgL,ANC,DIC,DOC,P_total,SIO2_mgL,Ca_mgL,Na_mgL,Fe_mgL,LAB_pH
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,96795,4.9,546,Raquette,Little Tupper Lake ,-74.71073333,44.10033889,2.96,0,-20.3,0.55,4.5,0.013,0.2,0.73,0.27,0.113,4.74
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,192795,5.4,543,Raquette,Little Tupper Lake ,-74.7224,44.09672778,4.19,0,-2.1,0.23,4,0.029,0,1.19,0.38,0.105,5.32
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,139522,4.8,543,Raquette,Little Tupper Lake ,-74.72462222,44.09978333,3.87,0,12.2,0.35,4.5,0.032,0,1.24,0.47,0.188,5.65
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,89063,1.8,530,Raquette,Little Tupper Lake ,-74.70795556,44.09422778,3.26,0,85,1.33,7.8,0.015,3.8,2.27,0.71,0.275,6.43
0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,965521,38.5,542,Raquette,Little Tupper Lake ,-74.70156667,44.08506111,4.13,0,14.5,0.52,4.5,0.009,0,1.59,0.28,0.104,5.63
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,813953,11,530,Raquette,Little Tupper Lake ,-74.72184444,44.09089444,4.26,0,53.4,0.98,4.8,0.008,1.4,2.22,0.61,0.056,6.72
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1108445,2.7,531,Raquette,Little Tupper Lake ,-74.73823611,44.09256111,4.3,0,48.3,0.87,5.4,0.009,1,2.16,0.61,0.036,6.61
1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,115535,9.3,539,Raquette,Wolf Mtn. ,-74.75768056,44.09839444,5.08,0,45.4,0.88,2.9,0.005,1.5,2.29,0.51,0.039,6.49
1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,570848,3.1,576,Raquette,Little Tupper Lake ,-74.73101389,44.11395,5.29,0.05,18.8,0.4,3,0.009,3.1,2.13,0.38,0.008,6.17
1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,401875,3.7,607,Raquette,Little Tupper Lake ,-74.724625,44.11589444,5.41,0.1,30.8,0.52,2.9,0.002,3,2.4,0.43,0.01,6.41
1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12855570,10.9,607,Raquette,Little Tupper Lake ,-74.71740278,44.12061667,5.39,0.12,13.2,0.3,2.6,0.003,3,2.05,0.37,0.02,5.97
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37714,1.6,531,Raquette,Wolf Mtn. ,-74.80323611,44.06533889,3.55,0,27.1,2.08,9.9,0.017,1.1,1.69,0.71,0.33,5.54
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2237002,17.2,531,Raquette,Wolf Mtn. ,-74.79962778,44.08533889,4.77,0.06,38.3,0.59,4,0.007,2.6,2.15,0.61,0.018,6.56
1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1787705,37.7,486,Raquette,Piercefield ,-74.56933889,44.16256111,5.29,0,74.3,1.25,7.3,0.012,3.7,2.51,0.99,0.142,6.37
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6313277,10,545,Raquette,Tupper Lake ,-74.44294444,44.16172778,7.32,0.37,11.4,0.26,2.8,0.002,5.1,2.28,0.61,0.018,5.71
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,264025,2,484,Raquette,Tupper Lake ,-74.42211111,44.20894722,5.36,0,43.8,0.48,8.9,0.008,4.6,2.73,0.69,0.025,6.28
0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28859,1.9,472,Raquette,Tupper Lake ,-74.34405278,44.20616944,6.71,0,111.5,2.42,9.6,0.014,1.9,4.35,1.01,0.113,6.17
0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2825129,35.1,472,Raquette,Tupper Lake ,-74.31433056,44.21144722,5.88,0.18,204.6,2.7,4.3,0.013,9.7,4.82,1.26,0.209,6.82
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18587,1.1,475,Raquette,Tupper Lake ,-74.31794167,44.21783611,3.4,0,213.2,4.21,9.5,0.019,7.1,4.69,1.07,0.198,6.49
0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,46923,6,472,Raquette,Tupper Lake ,-74.29516389,44.22311389,8.26,0.08,103.2,1.33,5,0.009,8.4,4.48,1.07,0.09,6.73
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42864,1.5,479,Raquette,Tupper Lake ,-74.303775,44.21394722,6.89,0,131.2,3.49,8.1,0.021,2.7,4.2,1.08,0.137,6.28
0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,121044,4.9,479,Raquette,Tupper Lake ,-74.29266111,44.19505833,5.82,0,187,4.3,9.5,0.011,6.6,5.06,1.4,0.167,6.25
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,404872,5.7,486,Raquette,Tupper Lake ,-74.30238333,44.19061389,8.59,0.02,73.1,0.96,9.3,0.025,4.6,3.72,0.8,0.031,6.58
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7606,1.6,597,Raquette,Ampersand Lake,-74.17210278,44.212,6.08,0,14.5,0.59,6.1,0.027,0.1,2.33,0.67,0.308,5.43
0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,228926,5.5,541,Raquette,Kempshall Mtn. ,-74.41488611,44.07672778,6.18,0.2,179.2,2.29,4.8,0.017,5,4.34,1.06,0.01,7.63
1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,877217,2.9,559,Raquette,Kempshall Mtn. ,-74.411275,44.07339444,6.04,0.3,131,1.67,4.7,0.002,5.6,3.95,0.91,0.026,6.95
1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,87372,8.5,525,Raquette,Tupper Lake ,-74.29543889,44.13617222,7.34,0,124.4,2.49,9.3,0.019,1,4.3,1.14,0.05,6.51
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20769,2.4,527,Raquette,Tupper Lake ,-74.29627222,44.14367222,11.05,0.04,265.7,3.6,9.3,0.084,4.7,6.23,2.15,0.116,7.12
1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,79800,3.2,529,Raquette,Kempshall Mtn. ,-74.25904722,44.09589444,6.36,0.03,99.2,1.18,12.8,0.018,5.8,4.36,0.85,0.09,6.51
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200853,7.5,685,Raquette,Ampersand Lake ,-74.07404167,44.18116389,5.88,0.04,16.5,0.96,6.5,0.012,4.7,2.4,0.41,0.225,5.66
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,401822,24.4,649,Raquette,Ampersand Lake ,-74.10904167,44.1395,5.98,0.05,2.3,0.3,4.6,0.002,6,1.96,0.44,0.052,5.16
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,231573,13.3,500,Raquette,Deerland ,-74.42571667,43.97089444,5.18,0.13,151.2,2.85,8.5,0.015,9.3,4.12,4.18,0.359,6.8
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,56895,10.4,533,Raquette,Deerland ,-74.40405,43.97061667,4.62,0.06,171.7,2.89,12.7,0.018,9.4,3.74,4.29,0.498,6.45
0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8296689,61.8,538,Raquette,Deerland ,-74.45432778,43.92867222,5.45,0.04,12.7,0.37,4.4,0.004,4.5,2.04,1.14,0.062,5.75
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,450575,37.5,559,Raquette,Deerland ,-74.43877222,43.89811944,5.69,0,67.2,0.77,6.5,0.03,3.3,2.03,1.18,0.023,6.75
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,196370,3,564,Raquette,Forked Lake ,-74.50738611,43.94228333,6.77,0,10.3,0.18,3.2,0.006,2.1,2.11,0.49,0.032,5.99
0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,524424,19.4,522,Raquette,Kempshall Mtn. ,-74.42933056,44.01200556,6.65,0,168.1,2.06,5.7,0.008,3.5,4.41,0.9,0.03,7.28
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6104590,70.1,522,Raquette,Kempshall Mtn. ,-74.42405278,44.02228333,6.47,0.04,133.1,1.57,4.5,0.004,2.9,3.83,0.8,0.023,7.33
1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4616344,36.4,532,Raquette,Kempshall Mtn. ,-74.48516667,44.02311667,5.93,0.1,136.4,1.75,4.7,0.007,5.1,3.85,0.79,0.07,7.22
1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4114151,12.3,537,Raquette,Kempshall Mtn. ,-74.47322222,44.04672778,5.07,0.05,133.7,1.4,9.2,0.006,5.4,3.91,0.82,0.067,6.86
1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,796722,10.3,516,Raquette,Kempshall Mtn. ,-74.35293889,44.08033889,5.61,0.05,201.8,2.55,3.6,0.008,4.4,4.4,1.09,0.034,7.44
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1422377,31.8,556,Raquette,Raquette Lake ,-74.55099722,43.86506389,6.4,0,73.2,0.84,3.3,0.023,4.9,2.76,0.72,0.013,6.93
1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1084234,28.8,537,Raquette,Raquette Lake ,-74.62766667,43.83895278,5.73,0,104.7,1.27,4.9,0.005,5.3,3.35,1.24,0.022,7.32
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,56780,1.4,625,Raquette,Raquette Lake,-74.55738611,43.803675,7.29,0,22.7,0.32,5.1,0.027,0.9,2.27,0.6,0.075,6.1
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4607178,46.7,545,Raquette,Raquette Lake ,-74.54321944,43.83478611,5.8,0,111.4,1.59,3.9,0.009,2.7,3.81,2.2,0.038,7.2
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3169395,17.1,545,Raquette,Blue Mtn. Lake ,-74.48766111,43.84200833,5.66,0,137.5,1.93,3.2,0.002,1.5,4.15,2.69,0.012,7.21
0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8794,1.6,564,Raquette,Blue Mtn. Lake ,-74.49377222,43.86200833,3.4,0,174.2,3.35,12.8,0.011,1.4,3.77,0.81,0.602,6.53
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3339138,14.2,616,Raquette,Wakely Mtn. ,-74.65016389,43.74311944,7.23,0.18,52.8,0.51,6.4,0.008,5.8,2.87,0.9,0.092,6.76
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7130907,9.5,580,Raquette,Raquette Lake ,-74.62821944,43.76589722,6.48,0.09,28.4,0.31,7.1,0.006,6.2,2.42,0.74,0.116,6.04
1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2735984,22,538,Raquette,Raquette Lake ,-74.70044722,43.80478611,6.14,0.08,105.9,1.27,5.4,0.008,4.9,3.35,0.83,0.038,7.17
0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,739406,8.1,538,Raquette,Raquette Lake ,-74.70933611,43.80228611,6.06,0,132.9,1.24,8.4,0.013,6.5,3.9,0.89,0.183,7.02
1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,94155,10.9,549,Raquette,Raquette Lake ,-74.69850278,43.84061944,5.86,0.05,81.3,1.74,10,0.058,5.2,3.09,0.89,0.755,6.16
1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3631588,48.9,551,Raquette,Raquette Lake ,-74.74406111,43.81673056,5.98,0,69.4,0.69,4.5,0.008,4.5,2.51,0.67,0.051,6.8
1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5960110,9.6,597,Raquette,Eagle Bay ,-74.80656111,43.813675,5.89,0.2,1.9,0,2.3,0.002,1.9,1.85,0.37,0.028,5.47
0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9979,1,326,Mohawk,Lasselsville ,-74.59819722,43.03007222,6.06,0,1684,22.01,8.1,0.039,0.8,24.04,1.09,0.272,7.94
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7338,1.7,405,Mohawk,Peck Lake ,-74.46347222,43.10618333,2.46,0.06,169.5,2.85,19.2,0.047,4.4,4.38,7.86,0.619,6.29
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11335500,37.9,443,Mohawk,Caroga Lake ,-74.49069722,43.13173889,5.12,0.02,182,2.33,4.3,0.003,3,4.51,3.97,0.03,7.44
0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,354136,24.2,427,Mohawk,Lasselsville ,-74.55625278,43.06451667,4.51,0.01,156.6,2.08,7.9,0.023,0.5,3.73,0.73,0.176,6.88
0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,490771,33.1,415,Mohawk,Salisbury ,-74.84154167,43.16173611,3.98,0,360.5,5.3,9,0.01,4.5,7.17,0.67,0.525,6.87
0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,2659022,33.4,470,Mohawk,Canada Lake ,-74.53375278,43.16923611,4.66,0.04,57.4,1.17,5.6,0.009,2.9,2.42,2.97,0.269,6.29
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17338,3.8,692,Mohawk,West Canada Lakes ,-74.61098889,43.50729167,4.71,0,44.1,0.66,6.2,0.011,0.6,1.86,0.42,0.068,6.23
1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,779632,13.8,731,Mohawk,West Canada Lakes ,-74.57543333,43.57617778,4.2,0.01,325.7,3.98,4.2,0.007,3.4,7.15,0.37,0.014,7.6
1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18170,2.2,707,Mohawk,West Canada Lakes ,-74.60543611,43.58034444,5.51,0.01,61,0.79,8.6,0.015,2,2.67,0.56,0.067,6.28
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1757700,12.7,715,Mohawk,West Canada Lakes ,-74.62099167,43.5884,4.92,0.02,5,0.07,3.7,0.004,2.5,1.2,0.44,0.055,5.45
